Time Stamp (ns since boot),xGyro (rad/s),yGyro (rad/s),zGyro (rad/s), xAccel (g), yAccel (g), zAccel (g), xMag (uT), yMag (uT), zMag (uT), Temp (C), Roll (deg), Pitch (deg), Yaw (deg), Yaw Accuracy (deg)
1012488859217,-0.0012317119,-0.003778493,7.1559136E-4,0.39743748,0.0047884034,9.883265,-32.4368,-1.190492,-71.36901,N/A,-2.2976596,0.18230632,88.489075,180.0
1012493856814,-0.0012317119,4.825648E-4,0.0017808558,0.35913026,0.06943185,9.964667,-32.4368,-1.190492,-71.36901,N/A,-2.2976596,0.1823061,88.489075,180.0
1012498856564,8.9881686E-4,-5.8269966E-4,7.1559136E-4,0.3878607,0.02633622,9.847352,-32.4368,-1.190492,-71.36901,N/A,-2.2962825,0.18370703,88.48912,180.0
1012503854178,-1.6644757E-4,0.0015478292,-3.4967304E-4,0.3878607,0.02633622,9.847352,-32.413147,-1.189032,-71.283195,N/A,-2.2962825,0.18370691,88.48912,180.0
1012508854936,-1.6644757E-4,0.0015478292,-3.4967304E-4,0.37588966,0.031124622,9.861717,-32.398994,-0.97522384,-71.26476,N/A,-2.2962825,0.18370691,88.48912,180.0
1012513854402,-1.6644757E-4,-5.8269966E-4,0.0017808558,0.38067806,0.007182605,9.885659,-32.398994,-0.97522384,-71.26476,N/A,-2.2963881,0.18466875,88.48917,180.0
1012518855068,-1.6644757E-4,-0.0027132286,7.1559136E-4,0.37828386,0.055066638,9.842564,-32.398994,-0.97522384,-71.26476,N/A,-2.2963881,0.18466875,88.48917,180.0
1012523853147,-0.0022969765,-5.8269966E-4,7.1559136E-4,0.37828386,0.047884032,9.828198,-32.325363,-0.43509024,-71.30442,N/A,-2.2968843,0.18294269,88.489105,180.0
1012528853176,-0.0022969765,-5.8269966E-4,7.1559136E-4,0.41180268,0.016759412,9.880871,-32.325363,-0.43509024,-71.30442,N/A,-2.2968843,0.18294269,88.489105,180.0
1012533850951,0.0019640813,-0.0016479641,7.1559136E-4,0.46926352,0.0047884034,9.849746,-32.119133,0.07231394,-71.48275,N/A,-2.2956438,0.18458533,88.48917,180.0
1012538852807,-1.6644757E-4,-5.8269966E-4,-3.4967304E-4,0.39025488,0.02873042,9.895236,-31.82359,0.35971653,-71.654884,N/A,-2.2942648,0.1849403,88.48917,180.0
1012543852825,-1.6644757E-4,-5.8269966E-4,-3.4967304E-4,0.37110126,0.062249243,9.856929,-31.640402,0.41834515,-71.574715,N/A,-2.2942653,0.18494019,88.48917,180.0
1012548853934,-1.6644757E-4,-5.8269966E-4,-3.4967304E-4,0.37110126,0.062249243,9.856929,-31.640402,0.41834515,-71.574715,N/A,-2.2942653,0.18494019,88.48917,180.0
1012553853525,-1.6644757E-4,4.825648E-4,-3.4967304E-4,0.36631286,0.095768064,9.830592,-31.640402,0.41834515,-71.574715,N/A,-2.2927017,0.18553384,88.48921,180.0
1012558854295,-0.0012317119,-0.0016479641,7.1559136E-4,0.37349546,0.045489833,9.864111,-31.640402,0.41834515,-71.574715,N/A,-2.2914944,0.18461342,88.48918,180.0
1012563852397,-1.6644757E-4,-5.8269966E-4,7.1559136E-4,0.3878607,0.05267244,9.890448,-31.680752,0.31899107,-71.345375,N/A,-2.2914946,0.18461332,88.48917,180.0
1012568852465,0.0019640813,0.0026130937,-3.4967304E-4,0.35194764,0.055066638,9.821015,-31.782759,0.17870013,-71.17185,N/A,-2.2904143,0.1859942,88.48923,180.0
1012573851476,-1.6644757E-4,-0.0016479641,-3.4967304E-4,0.39983168,0.033518825,9.907207,-31.782759,0.17870013,-71.17185,N/A,-2.2904148,0.18599397,88.48923,180.0
1012578851917,-0.0012317119,-0.0027132286,7.1559136E-4,0.34955344,0.023942016,9.919178,-31.827208,0.076322824,-71.0148,N/A,-2.2936196,0.18449152,88.48917,180.0
1012583849796,-1.6644757E-4,-0.0016479641,7.1559136E-4,0.44771573,0.0,9.892841,-31.887337,0.15336001,-70.91896,N/A,-2.2936199,0.18449152,88.48917,180.0
1012588849787,-1.6644757E-4,-0.0016479641,7.1559136E-4,0.39264908,0.04070143,9.940725,-31.887337,0.15336001,-70.91896,N/A,-2.2936199,0.18449152,88.48917,180.0
1012593847515,-1.6644757E-4,0.0026130937,-3.4967304E-4,0.36631286,0.021547815,9.940725,-31.887337,0.15336001,-70.91896,N/A,-2.292716,0.18392682,88.489136,180.0
1012598847453,-1.6644757E-4,0.0026130937,-3.4967304E-4,0.39025488,0.038307227,9.849746,-31.905931,0.3750658,-70.99754,N/A,-2.2909303,0.18722607,88.48927,180.0
1012603845174,-1.6644757E-4,-0.0027132286,-3.4967304E-4,0.4237737,0.0047884034,9.883265,-31.905931,0.3750658,-70.99754,N/A,-2.29093,0.18722597,88.48926,180.0
1012608845104,-1.6644757E-4,-0.0027132286,-3.4967304E-4,0.40940848,0.038307227,9.809045,-31.826778,0.5403203,-71.02508,N/A,-2.289911,0.18839186,88.489334,180.0
1012613842816,-1.6644757E-4,-5.8269966E-4,-3.4967304E-4,0.37349546,0.007182605,9.888053,-31.71661,0.6087843,-70.90403,N/A,-2.289911,0.18839133,88.48932,180.0
1012618842417,-1.6644757E-4,-5.8269966E-4,-3.4967304E-4,0.41180268,0.033518825,9.825804,-31.71661,0.6087843,-70.90403,N/A,-2.2886145,0.18919916,88.489365,180.0
1012623839983,-0.0012317119,0.0026130937,-3.4967304E-4,0.37110126,0.019153614,9.878476,-31.71661,0.6087843,-70.90403,N/A,-2.2886147,0.18919894,88.489365,180.0
1012628839553,-0.0012317119,0.0026130937,-3.4967304E-4,0.4213795,0.035913024,9.849746,-31.598589,0.6100457,-70.958664,N/A,-2.2886147,0.18919894,88.489365,180.0
1012633837121,-0.0012317119,-0.0016479641,7.1559136E-4,0.39504328,0.06943185,9.864111,-31.598589,0.6100457,-70.958664,N/A,-2.288796,0.18773988,88.4893,180.0
1012638836701,-0.0012317119,-0.0016479641,7.1559136E-4,0.33518824,0.02873042,9.904813,-31.566992,0.6012314,-71.13837,N/A,-2.287534,0.18760556,88.48929,180.0
1012643835634,8.9881686E-4,-0.0027132286,0.0017808558,0.39504328,0.045489833,9.92636,-31.566992,0.6012314,-71.13837,N/A,-2.2875338,0.18760544,88.48927,180.0
1012648835902,8.9881686E-4,-0.0027132286,0.0017808558,0.35673606,0.045489833,9.873688,-31.620047,0.73039067,-71.1121,N/A,-2.2884266,0.18683143,88.48926,180.0
1012653833857,-0.0012317119,-5.8269966E-4,-3.4967304E-4,0.4189853,0.02633622,9.89763,-31.620047,0.73039067,-71.1121,N/A,-2.288427,0.18683133,88.48926,180.0
1012658833590,-1.6644757E-4,-0.0016479641,-0.002480202,0.34715924,0.045489833,9.80665,-31.688173,0.91472304,-70.985245,N/A,-2.288427,0.18683133,88.48926,180.0
1012663831249,-0.0022969765,-0.0048437575,7.1559136E-4,0.38067806,0.08379706,9.864111,-31.688173,0.91472304,-70.985245,N/A,-2.2882705,0.18614782,88.48924,180.0
1012668830861,-3.3289514E-5,-2.663161E-4,-6.1598915E-4,0.4165911,0.035913024,9.856929,-31.85394,1.0740689,-70.88742,N/A,-2.2881007,0.18572731,88.48923,180.0
1012673828422,-3.3289514E-5,-0.002396845,0.002579804,0.37828386,0.06943185,9.907207,-32.04095,1.3087083,-70.70405,N/A,-2.2881007,0.185727,88.48921,180.0
1012678827970,0.0010319749,0.0018642128,4.4927528E-4,0.34955344,0.007182605,9.859323,-32.04095,1.3087083,-70.70405,N/A,-2.2890885,0.18716581,88.48927,180.0
1012683825543,0.0010319749,0.0018642128,4.4927528E-4,0.34955344,0.007182605,9.859323,-32.04095,1.3087083,-70.70405,N/A,-2.2890885,0.18716548,88.48926,180.0
1012688825091,0.0010319749,0.0018642128,4.4927528E-4,0.37588966,0.023942016,9.828198,-32.156544,1.5699742,-70.55324,N/A,-2.2869024,0.1874741,88.48929,180.0
1012693822691,0.0010319749,0.0018642128,4.4927528E-4,0.37110126,0.02873042,9.885659,-32.156544,1.5699742,-70.55324,N/A,-2.2869022,0.18747388,88.48927,180.0
1012698822322,-3.3289514E-5,0.0018642128,4.4927528E-4,0.39025488,0.050278235,9.888053,-32.281956,1.7105814,-70.67053,N/A,-2.286413,0.18771029,88.4893,180.0
1012703821231,-3.3289514E-5,-0.0013315806,0.0015145397,0.4237737,0.05746084,9.878476,-32.281956,1.7105814,-70.67053,N/A,-2.2864127,0.18771018,88.4893,180.0
1012708822768,-3.3289514E-5,-0.0013315806,0.0015145397,0.39504328,0.009576807,9.861717,-32.281956,1.7105814,-70.67053,N/A,-2.2843864,0.18996921,88.48938,180.0
1012713822591,-3.3289514E-5,0.0029294773,-6.1598915E-4,0.39504328,0.009576807,9.861717,-32.379803,1.7286124,-70.996574,N/A,-2.2843869,0.18996911,88.48938,180.0
1012718825583,-3.3289514E-5,0.0029294773,-6.1598915E-4,0.4261679,0.033518825,9.830592,-32.37089,1.8255731,-71.19446,N/A,-2.2843869,0.18996911,88.48938,180.0
1012723824886,-0.001098554,-0.002396845,-6.1598915E-4,0.38067806,-0.0047884034,9.902418,-32.37089,1.8255731,-71.19446,N/A,-2.2845843,0.19134746,88.48944,180.0
1012728825345,-3.3289514E-5,-2.663161E-4,-6.1598915E-4,0.4285621,0.055066638,9.888053,-32.37089,1.8255731,-71.19446,N/A,-2.283044,0.1904281,88.48941,180.0
1012733823402,0.0010319749,7.9894834E-4,-6.1598915E-4,0.40462008,0.07182605,9.904813,-32.327595,2.0746531,-71.16577,N/A,-2.2830446,0.19042787,88.48941,180.0
1012738824602,0.0020972393,-0.002396845,4.4927528E-4,0.36391866,0.031124622,9.849746,-32.327595,2.0746531,-71.16577,N/A,-2.2816613,0.18995829,88.489395,180.0
1012743824327,-3.3289514E-5,7.9894834E-4,-6.1598915E-4,0.36391866,0.031124622,9.849746,-32.283875,2.295114,-71.0494,N/A,-2.2816615,0.18995818,88.489395,180.0
1012748825982,-3.3289514E-5,7.9894834E-4,-6.1598915E-4,0.40222588,0.023942016,9.801862,-32.085297,2.3691862,-70.75831,N/A,-2.2825675,0.19141941,88.489456,180.0
1012753825972,-0.001098554,-0.0013315806,4.4927528E-4,0.37588966,0.035913024,9.904813,-32.085297,2.3691862,-70.75831,N/A,-2.2825675,0.1914192,88.489456,180.0
1012758829169,0.0010319749,-2.663161E-4,-0.002746518,0.37828386,0.01436521,9.864111,-32.085297,2.3691862,-70.75831,N/A,-2.2825675,0.1914192,88.489456,180.0
1012763828472,0.0020972393,7.9894834E-4,-6.1598915E-4,0.37828386,0.009576807,9.888053,-31.807531,2.254756,-70.44138,N/A,-2.2829528,0.18992941,88.48938,180.0
1012768828865,0.0010319749,-0.0013315806,-6.1598915E-4,0.40222588,0.031124622,9.861717,-31.807531,2.254756,-70.44138,N/A,-2.2836356,0.18861993,88.48935,180.0
1012773828137,-3.3289514E-5,7.9894834E-4,-0.0016812535,0.40222588,0.031124622,9.861717,-31.65828,2.0506818,-70.29363,N/A,-2.2836354,0.18861961,88.489334,180.0
1012778829898,-3.3289514E-5,7.9894834E-4,-0.0016812535,0.37588966,0.038307227,9.835381,-31.577679,1.9555403,-70.203964,N/A,-2.285158,0.19076128,88.48941,180.0
1012783829853,-3.3289514E-5,0.0018642128,-6.1598915E-4,0.37588966,0.038307227,9.835381,-31.577679,1.9555403,-70.203964,N/A,-2.285158,0.19076118,88.48941,180.0
1012788830743,-3.3289514E-5,0.0018642128,-6.1598915E-4,0.38067806,0.06464344,9.818622,-31.568094,1.7679484,-70.323105,N/A,-2.285158,0.19076118,88.48941,180.0
1012793828888,0.0010319749,-0.0013315806,-6.1598915E-4,0.37828386,0.062249243,9.821015,-31.568094,1.7679484,-70.323105,N/A,-2.2835588,0.1912981,88.48944,180.0
1012798828651,0.0010319749,-0.0013315806,-6.1598915E-4,0.40701428,0.06464344,9.909601,-31.568094,1.7679484,-70.323105,N/A,-2.2832572,0.19106875,88.48944,180.0
1012803827486,-0.001098554,0.0029294773,-0.0016812535,0.37588966,0.011971008,9.909601,-31.549788,1.246718,-70.852425,N/A,-2.2832572,0.19106832,88.48944,180.0
1012808828843,-0.0021638183,0.0018642128,-6.1598915E-4,0.41180268,-0.021547815,9.868899,-31.549788,1.246718,-70.852425,N/A,-2.2821426,0.18959306,88.489365,180.0
1012813828454,-0.001098554,-0.002396845,4.4927528E-4,0.37110126,0.016759412,9.849746,-31.300812,0.69159687,-71.47286,N/A,-2.2821426,0.18959306,88.489365,180.0
1012818830247,0.0010319749,7.9894834E-4,-0.0016812535,0.35194764,0.038307227,9.85214,-31.300812,0.69159687,-71.47286,N/A,-2.2821426,0.18959306,88.489365,180.0
1012823828810,-3.3289514E-5,-0.0013315806,-0.0016812535,0.40462008,0.038307227,9.909601,-31.050346,0.564225,-71.65768,N/A,-2.2822943,0.19071262,88.48941,180.0
1012828828777,-3.3289514E-5,-0.005592638,0.0015145397,0.39983168,0.02633622,9.909601,-31.050346,0.564225,-71.65768,N/A,-2.2822943,0.19071262,88.48941,180.0
1012833826415,-0.001098554,7.9894834E-4,-0.0016812535,0.4357447,0.033518825,9.888053,-31.108564,0.844514,-71.46424,N/A,-2.2814174,0.19072683,88.489426,180.0
1012838827194,-0.001098554,7.9894834E-4,-6.1598915E-4,0.37828386,0.023942016,9.837775,-31.108564,0.844514,-71.46424,N/A,-2.2805665,0.19286115,88.4895,180.0
1012843826486,0.0010319749,0.0018642128,-6.1598915E-4,0.37828386,0.023942016,9.837775,-31.27299,1.1675113,-71.18783,N/A,-2.2805665,0.19286095,88.4895,180.0
1012848829050,0.0010319749,0.0018642128,-6.1598915E-4,0.36391866,0.045489833,9.902418,-31.336817,1.4618114,-70.800316,N/A,-2.2803147,0.19318634,88.48952,180.0
1012853829225,0.0010319749,-2.663161E-4,-6.1598915E-4,0.41180268,0.05267244,9.861717,-31.336817,1.4618114,-70.800316,N/A,-2.2803147,0.19318624,88.4895,180.0
1012858829968,-0.001098554,-0.002396845,4.4927528E-4,0.37110126,0.009576807,9.837775,-31.336817,1.4618114,-70.800316,N/A,-2.2802165,0.19067156,88.489426,180.0
1012863828005,-0.0021638183,7.9894834E-4,-0.0016812535,0.37110126,0.009576807,9.837775,-31.377079,1.698993,-70.46614,N/A,-2.2802165,0.19067124,88.489426,180.0
1012868829061,-0.0021638183,7.9894834E-4,-0.0016812535,0.4285621,0.033518825,9.878476,-31.435238,1.6986325,-70.394325,N/A,-2.2791433,0.19102804,88.48944,180.0
1012873828454,-3.3289514E-5,-0.0013315806,-6.1598915E-4,0.3854665,0.06943185,9.868899,-31.435238,1.6986325,-70.394325,N/A,-2.2791433,0.19102792,88.489426,180.0
1012878830048,-0.001098554,0.0018642128,-6.1598915E-4,0.38307226,0.04070143,9.861717,-31.435238,1.6986325,-70.394325,N/A,-2.2807946,0.1907966,88.489426,180.0
1012883829702,-3.3289514E-5,-0.0013315806,-6.1598915E-4,0.41180268,0.033518825,9.835381,-31.505276,1.5700488,-70.417496,N/A,-2.2807949,0.1907965,88.489426,180.0
1012888830120,-0.001098554,-2.663161E-4,4.4927528E-4,0.36631286,0.021547815,9.892841,-31.505276,1.5700488,-70.417496,N/A,-2.2807949,0.1907965,88.489426,180.0
1012893828080,-3.3289514E-5,0.0029294773,-0.0016812535,0.4141969,0.031124622,9.849746,-31.56712,1.3166026,-70.563095,N/A,-2.2808921,0.19024676,88.489395,180.0
1012898827726,-3.3289514E-5,-2.663161E-4,-0.0016812535,0.40222588,0.023942016,9.80665,-31.56712,1.3166026,-70.563095,N/A,-2.2804797,0.19136786,88.489456,180.0
1012903826426,-0.001098554,-0.002396845,4.4927528E-4,0.38307226,0.016759412,9.878476,-31.679617,0.73449814,-71.09466,N/A,-2.2804797,0.19136766,88.489456,180.0
1012908827702,-0.001098554,-2.663161E-4,0.0015145397,0.36152446,0.06464344,9.849746,-31.779188,0.051276717,-71.78698,N/A,-2.2804797,0.19136766,88.489456,180.0
1012913827210,-0.001098554,-2.663161E-4,0.0015145397,0.36152446,0.06464344,9.849746,-31.779188,0.051276717,-71.78698,N/A,-2.280547,0.19181795,88.48947,180.0
1012918828863,0.0020972393,-0.002396845,-6.1598915E-4,0.39504328,0.02633622,9.773131,-31.779188,0.051276717,-71.78698,N/A,-2.2814894,0.19309826,88.48952,180.0
1012923827289,-0.001098554,0.0018642128,-0.0016812535,0.4309563,0.019153614,9.85214,-31.748955,-0.314868,-72.18147,N/A,-2.2814896,0.19309816,88.48952,180.0
1012928827118,-3.3289514E-5,-2.663161E-4,-6.1598915E-4,0.4237737,0.021547815,9.888053,-31.748955,-0.314868,-72.18147,N/A,-2.2818274,0.19334078,88.48953,180.0
1012933824645,-3.3289514E-5,-0.0013315806,0.0015145397,0.3854665,0.02633622,9.888053,-31.722092,-0.26409447,-72.303696,N/A,-2.2818274,0.19334078,88.48953,180.0
1012938825364,-0.001098554,7.9894834E-4,-6.1598915E-4,0.37588966,0.055066638,9.856929,-31.722092,-0.26409447,-72.303696,N/A,-2.2815938,0.19282839,88.4895,180.0
1012943824566,-0.0032290828,-2.663161E-4,4.4927528E-4,0.4141969,0.023942016,9.904813,-31.731852,-0.12075662,-72.41272,N/A,-2.2815938,0.19282827,88.4895,180.0
1012948826162,-0.0021638183,-2.663161E-4,0.002579804,0.34237084,0.05746084,9.919178,-31.786867,-0.16943523,-72.479004,N/A,-2.2816086,0.19193153,88.48949,180.0
1012953825780,-3.3289514E-5,7.9894834E-4,-6.1598915E-4,0.38067806,0.01436521,9.847352,-31.786867,-0.16943523,-72.479004,N/A,-2.2816086,0.19193122,88.48949,180.0
1012958826153,0.0010319749,-0.0045273737,-6.1598915E-4,0.38307226,0.04309563,9.816227,-31.786867,-0.16943523,-72.479004,N/A,-2.2815814,0.19203855,88.48949,180.0
1012963823924,0.0010319749,-2.663161E-4,-6.1598915E-4,0.36870706,0.021547815,9.835381,-32.05303,-0.3966845,-72.43754,N/A,-2.2815816,0.19203855,88.48949,180.0
1012968823383,-3.3289514E-5,0.0029294773,-6.1598915E-4,0.39025488,0.02633622,9.888053,-32.05303,-0.3966845,-72.43754,N/A,-2.2831082,0.19130263,88.489456,180.0
1012973820707,0.0010319749,-0.002396845,4.4927528E-4,0.38067806,0.04070143,9.92636,-32.456417,-0.7533098,-72.31569,N/A,-2.2831082,0.19130242,88.48944,180.0
1012978819953,-0.0021638183,7.9894834E-4,-0.0016812535,0.37110126,0.04070143,9.840169,-32.64507,-0.96750915,-72.120186,N/A,-2.2838073,0.1906605,88.489426,180.0
1012983817182,-3.3289514E-5,7.9894834E-4,-6.1598915E-4,0.37110126,0.07182605,9.859323,-32.64507,-0.96750915,-72.120186,N/A,-2.2838075,0.19066028,88.489426,180.0
1012988816390,-3.3289514E-5,7.9894834E-4,-6.1598915E-4,0.37588966,0.031124622,9.89763,-32.634434,-0.98962903,-72.10637,N/A,-2.2838647,0.19109926,88.48944,180.0
1012993813650,-0.001098554,-2.663161E-4,-6.1598915E-4,0.4237737,0.031124622,9.864111,-32.634434,-0.98962903,-72.10637,N/A,-2.283865,0.19109894,88.48944,180.0
1012998812863,-3.3289514E-5,0.0018642128,0.0015145397,0.32800564,0.019153614,9.763555,-32.656918,-1.0492518,-72.24144,N/A,-2.2815714,0.19127968,88.489456,180.0
1013003811329,0.0010319749,0.0018642128,4.4927528E-4,0.40940848,0.055066638,9.849746,-32.656918,-1.0492518,-72.24144,N/A,-2.2815716,0.19127946,88.489456,180.0
1013008811185,0.0010319749,-2.663161E-4,-6.1598915E-4,0.3854665,0.055066638,9.928755,-32.656918,-1.0492518,-72.24144,N/A,-2.2804582,0.19123073,88.489456,180.0
1013013809946,0.0010319749,0.0029294773,-6.1598915E-4,0.40701428,-0.0023942017,9.830592,-32.53488,-0.9145566,-72.02746,N/A,-2.280458,0.19123042,88.48944,180.0
1013018809975,0.0010319749,-2.663161E-4,4.4927528E-4,0.40462008,0.06464344,9.883265,-32.53488,-0.9145566,-72.02746,N/A,-2.2797978,0.19124153,88.489456,180.0
1013023807651,0.002113751,-0.0014149374,0.0017475663,0.40701428,0.0,9.818622,-32.22694,-0.5949499,-71.39963,N/A,-2.2797978,0.19124153,88.489456,180.0
1013028807188,-1.6777914E-5,7.1559136E-4,-0.001448227,0.39983168,0.045489833,9.888053,-32.22694,-0.5949499,-71.39963,N/A,-2.278303,0.19285113,88.48952,180.0
1013033804610,0.0010484866,-0.002480202,6.823019E-4,0.38067806,0.02633622,9.85214,-32.09902,-0.6140365,-70.83946,N/A,-2.278303,0.1928508,88.48952,180.0
1013038803950,-0.0010820423,-3.4967304E-4,0.0017475663,0.41180268,0.04309563,9.854534,-32.09902,-0.6140365,-70.83946,N/A,-2.278756,0.1926678,88.48952,180.0
1013043801267,-0.0010820423,-0.002480202,-3.8296255E-4,0.41180268,0.04309563,9.854534,-32.156635,-0.7539861,-70.57841,N/A,-2.2787561,0.19266757,88.48952,180.0
1013048800601,-0.0010820423,-0.002480202,-3.8296255E-4,0.40462008,0.019153614,9.9550905,-32.202374,-0.3449456,-70.393105,N/A,-2.2772427,0.19294977,88.48952,180.0
1013053797942,-0.0021473067,-3.4967304E-4,-3.8296255E-4,0.37828386,0.009576807,9.873688,-32.202374,-0.3449456,-70.393105,N/A,-2.277243,0.19294946,88.48952,180.0
1013058797317,-0.0010820423,0.003911385,-0.001448227,0.4357447,0.033518825,9.933543,-32.202374,-0.3449456,-70.393105,N/A,-2.2774625,0.19244504,88.4895,180.0
1013063794708,-0.0010820423,-0.0014149374,6.823019E-4,0.39504328,0.02633622,9.885659,-32.374424,0.2824307,-70.46624,N/A,-2.2774625,0.19244482,88.4895,180.0
1013068794108,0.002113751,-0.0014149374,6.823019E-4,0.41180268,0.055066638,9.880871,-32.374424,0.2824307,-70.46624,N/A,-2.2784207,0.19237521,88.4895,180.0
1013073791504,-1.6777914E-5,-0.0014149374,-3.8296255E-4,0.37349546,0.0023942017,9.909601,-32.632133,0.63749874,-70.84134,N/A,-2.2784207,0.19237511,88.4895,180.0
1013078790864,-1.6777914E-5,-0.0014149374,-3.8296255E-4,0.4165911,0.011971008,9.856929,-32.632133,0.63749874,-70.84134,N/A,-2.2782216,0.19255322,88.4895,180.0
1013083788260,-0.0010820423,7.1559136E-4,6.823019E-4,0.37110126,0.050278235,9.878476,-32.775806,0.8070717,-71.048836,N/A,-2.2782218,0.19255333,88.4895,180.0
1013088787688,-1.6777914E-5,0.0017808558,-3.8296255E-4,0.39983168,0.019153614,9.873688,-32.903385,0.6540587,-71.16492,N/A,-2.2782218,0.19255333,88.4895,180.0
1013093785180,-1.6777914E-5,-0.0014149374,-3.8296255E-4,0.45968673,0.04070143,9.892841,-32.903385,0.6540587,-71.16492,N/A,-2.2786012,0.19280533,88.48952,180.0
1013098784677,0.0010484866,7.1559136E-4,6.823019E-4,0.40701428,0.01436521,9.82341,-32.903385,0.6540587,-71.16492,N/A,-2.2783585,0.19145752,88.48947,180.0
1013103782174,-1.6777914E-5,0.0017808558,-3.8296255E-4,0.37588966,0.033518825,9.92636,-33.153908,0.16942227,-71.33313,N/A,-2.2783585,0.19145732,88.489456,180.0
1013108781667,-0.0010820423,-3.4967304E-4,6.823019E-4,0.36152446,-0.011971008,9.825804,-33.153908,0.16942227,-71.33313,N/A,-2.2798152,0.19121547,88.489456,180.0
1013113779188,-1.6777914E-5,-0.0014149374,6.823019E-4,0.37828386,0.0,9.85214,-33.346745,-0.21434619,-71.29993,N/A,-2.2798152,0.19121526,88.489456,180.0
1013118778727,-1.6777914E-5,-3.4967304E-4,0.0017475663,0.39983168,0.009576807,9.885659,-33.346745,-0.21434619,-71.29993,N/A,-2.279709,0.1908913,88.48944,180.0
1013123776239,-0.0021473067,-0.002480202,6.823019E-4,0.4405331,0.021547815,9.902418,-33.251167,-0.32550633,-71.03607,N/A,-2.279709,0.1908913,88.48944,180.0
1013128775815,-0.0010820423,-3.4967304E-4,-3.8296255E-4,0.4213795,0.0047884034,9.902418,-33.251167,-0.32550633,-71.03607,N/A,-2.2797563,0.19075865,88.48944,180.0
1013133773418,-0.0021473067,0.0017808558,6.823019E-4,0.3854665,0.02633622,9.986216,-33.04419,-0.4848918,-70.89244,N/A,-2.2797563,0.19075854,88.48944,180.0
1013138773020,-0.0010820423,-0.0014149374,0.0017475663,0.37588966,0.047884032,9.909601,-33.04419,-0.4848918,-70.89244,N/A,-2.2822716,0.19053768,88.48944,180.0
1013143770625,-1.6777914E-5,0.0017808558,6.823019E-4,0.38307226,-0.0023942017,9.832987,-32.81013,-0.658027,-70.91631,N/A,-2.2822719,0.19053757,88.48944,180.0
1013148770194,0.0010484866,0.0017808558,-0.001448227,0.4141969,0.04070143,9.89763,-32.81013,-0.658027,-70.91631,N/A,-2.2820995,0.18989511,88.489395,180.0
1013153767812,-1.6777914E-5,-0.0014149374,0.0017475663,0.40462008,0.050278235,9.890448,-32.527817,-0.41744912,-70.77051,N/A,-2.2820995,0.1898949,88.489395,180.0
1013158767481,0.0010484866,0.0017808558,-3.8296255E-4,0.3878607,0.045489833,9.842564,-32.527817,-0.41744912,-70.77051,N/A,-2.280529,0.18718682,88.4893,180.0
1013163765179,0.0010484866,7.1559136E-4,-3.8296255E-4,0.39025488,0.038307227,9.928755,-32.345154,0.0770148,-70.60965,N/A,-2.280529,0.1871865,88.48929,180.0
